axis,participant_id,trial_number,block_id,winner,loser
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MSG-LD-ext,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MGE-LDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MSG-LD-ext,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MGE-LDM,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,4,91,MSG-LD-ext,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MSLDM,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MSLDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MSLDM,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MSG-LD,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MGE-LDM,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,5,92,MSG-LD,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MSG-LD-ext,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MGE-LDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MSLDM,MSG-LD
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MGE-LDM,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MSLDM,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,6,93,MGE-LDM,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MSG-LD,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MSG-LD,MSG-LD-ext
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MSG-LD,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MSG-LD-ext,MGE-LDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MGE-LDM,MSLDM
musicality,f19335bb-5632-4d21-b8e8-09e79d6e8a75,7,94,MSG-LD-ext,MSLDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MGE-LDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MSLDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MSG-LD-ext,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MGE-LDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,1,95,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MSLDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MGE-LDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MSG-LD,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,2,96,MGE-LDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MSG-LD,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MGE-LDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MSLDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,3,97,MSG-LD,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSG-LD-ext,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSG-LD-ext,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSLDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,4,98,MSG-LD,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSLDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSG-LD,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSG-LD-ext,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,6,99,MSG-LD,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MGE-LDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MGE-LDM,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MSLDM,MGE-LDM
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MSG-LD-ext,MSG-LD
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MSLDM,MSG-LD-ext
musicality,ff117ea0-e81f-4f6b-91df-6a84dfc08a62,7,100,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSG-LD-ext,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MSLDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSLDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,1,0,MGE-LDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSLDM,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MSG-LD-ext,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MGE-LDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,2,1,MGE-LDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSG-LD-ext,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MGE-LDM,MSLDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,4,2,MSLDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSG-LD-ext,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSG-LD,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSLDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSLDM,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,5,3,MSG-LD-ext,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD-ext,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MGE-LDM,MSLDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MGE-LDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD-ext,MSLDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD-ext,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,6,4,MSG-LD,MSLDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSLDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSLDM,MSG-LD
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSLDM,MGE-LDM
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MSG-LD,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MGE-LDM,MSG-LD-ext
coherence,1488dded-1f11-467f-bb52-1cf1e7b2e6c4,8,5,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSLDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MGE-LDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSG-LD-ext,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSLDM,MGE-LDM
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MSLDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,2,6,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSG-LD-ext,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSLDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MGE-LDM,MSLDM
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,3,7,MSLDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSG-LD-ext,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MGE-LDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,4,8,MSLDM,MGE-LDM
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSG-LD-ext,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MSLDM,MGE-LDM
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,5,9,MGE-LDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSLDM
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSLDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSLDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSG-LD
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MGE-LDM,MSG-LD-ext
coherence,19d9e602-d55d-43aa-88db-1dbf140562e7,6,10,MSG-LD,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSLDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MGE-LDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MSG-LD-ext,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,1,11,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD-ext,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSLDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSG-LD-ext,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,2,12,MSLDM,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MGE-LDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSG-LD,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MSLDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,3,13,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSLDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MGE-LDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MSG-LD-ext,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,4,14,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MGE-LDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MGE-LDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSLDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,5,15,MSG-LD-ext,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSLDM,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSG-LD,MSG-LD-ext
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSLDM
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MGE-LDM,MSG-LD
coherence,6cfe1857-9989-4472-a247-3f7b48b90b6f,8,16,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSG-LD-ext,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MSG-LD-ext,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,1,17,MGE-LDM,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSG-LD-ext,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MGE-LDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MSG-LD-ext,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,3,18,MGE-LDM,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MGE-LDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSG-LD-ext,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MGE-LDM,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,4,19,MSLDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MGE-LDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MGE-LDM,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSG-LD-ext,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,5,20,MSG-LD-ext,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSG-LD,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSLDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,6,21,MSLDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSG-LD,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MGE-LDM,MSG-LD-ext
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MSG-LD
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MSLDM,MGE-LDM
coherence,766d6cd3-b25f-492b-8b48-d68e2b8c5f5a,8,22,MGE-LDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MGE-LDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSG-LD-ext,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSLDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MGE-LDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MGE-LDM,MSLDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,1,23,MSG-LD-ext,MSLDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSLDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MGE-LDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MSG-LD,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,2,24,MGE-LDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSG-LD,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MGE-LDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSG-LD,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,3,25,MSLDM,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSG-LD,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MGE-LDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSG-LD,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,4,26,MSLDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSLDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSG-LD-ext,MGE-LDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MSG-LD-ext,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,5,27,MGE-LDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSG-LD-ext
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSG-LD-ext,MSLDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSG-LD-ext,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSLDM
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MGE-LDM,MSG-LD
coherence,7d4e6772-7b8a-4b0b-b9c4-28308ee62204,6,28,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSLDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSLDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSG-LD,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,2,29,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSLDM,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSLDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MGE-LDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,3,30,MSG-LD,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MGE-LDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSLDM,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSLDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSG-LD-ext,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,4,31,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSLDM,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSG-LD-ext,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,5,32,MSG-LD-ext,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSLDM,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSLDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MGE-LDM,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,6,33,MSG-LD-ext,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSLDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MGE-LDM,MSG-LD
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSG-LD,MSG-LD-ext
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSLDM,MGE-LDM
coherence,7f4e4edb-e140-4d73-a296-80d237dd0b7f,7,34,MSLDM,MSG-LD-ext
